source_site,crawled_at,listing_url,detail_url,external_id,name_raw,category_raw,phone_number
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=84278&uptime=1771377743&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=4&bizName=%EC%88%A0%EC%A7%91&_stx=%EA%B0%95%EB%82%A8-%E2%96%B6%E2%96%B6%EB%A7%A4%EC%A7%81%EB%AF%B8%EB%9F%AC+%ED%92%80%EC%8B%B8%EB%A1%B1%E2%97%80%E2%97%80+%ED%99%A9%ED%83%9C%EC%9E%90%EB%8C%80%ED%91%9C&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=84278&uptime=1771377743&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=4&bizName=%EC%88%A0%EC%A7%91&_stx=%EA%B0%95%EB%82%A8-%E2%96%B6%E2%96%B6%EB%A7%A4%EC%A7%81%EB%AF%B8%EB%9F%AC+%ED%92%80%EC%8B%B8%EB%A1%B1%E2%97%80%E2%97%80+%ED%99%A9%ED%83%9C%EC%9E%90%EB%8C%80%ED%91%9C&fin=Y,84278,❤️베리엔굿❤️풀싸롱❤️강철중,건마 | 안마,010-2805-9950
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=541746&uptime=1771427755&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=1&bizName=%EC%98%A4%ED%94%BC&_stx=%EA%B0%95%EB%82%A8-SM%ED%94%8C%EB%A0%88%EC%9D%B4&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=541746&uptime=1771427755&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=1&bizName=%EC%98%A4%ED%94%BC&_stx=%EA%B0%95%EB%82%A8-SM%ED%94%8C%EB%A0%88%EC%9D%B4&fin=Y,541746,무지개,건마 | 안마,010-3985-0255
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=838909&uptime=1771376715&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%9D%8E%EA%B0%95%EB%82%A8%EB%8B%A4%EC%99%80%EC%95%88%EB%A7%88%E2%9D%8E&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=838909&uptime=1771376715&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%9D%8E%EA%B0%95%EB%82%A8%EB%8B%A4%EC%99%80%EC%95%88%EB%A7%88%E2%9D%8E&fin=Y,838909,⭐베스트안마⭐,건마 | 안마,010-8246-0292
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=834552&uptime=1771372190&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%98%80%EF%B8%8F%EC%9D%BC%ED%94%84%EB%A1%9C%EC%95%88%EB%A7%88%E2%98%80%EF%B8%8F&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=834552&uptime=1771372190&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%98%80%EF%B8%8F%EC%9D%BC%ED%94%84%EB%A1%9C%EC%95%88%EB%A7%88%E2%98%80%EF%B8%8F&fin=Y,834552,⭐베스트안마⭐,건마 | 마사지 | 안마,010-2888-3441
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=670850&uptime=1771372211&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%AD%95%EA%B0%95%EB%82%A8%EC%95%88%EB%A7%88%E2%AD%95&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=670850&uptime=1771372211&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%AD%95%EA%B0%95%EB%82%A8%EC%95%88%EB%A7%88%E2%AD%95&fin=Y,670850,⭐베스트안마⭐,건마 | 안마,010-4453-9987
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=1407529&uptime=1771376689&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%9D%A3%EF%B8%8F%EC%8A%A4%EC%99%80%ED%95%91%EC%95%88%EB%A7%88%E2%9D%A3%EF%B8%8F&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=1407529&uptime=1771376689&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%9D%A3%EF%B8%8F%EC%8A%A4%EC%99%80%ED%95%91%EC%95%88%EB%A7%88%E2%9D%A3%EF%B8%8F&fin=Y,1407529,⭐베스트안마⭐,건마 | 안마,010-3992-5874
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=855856&uptime=1771127822&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%AD%90%EA%B0%95%EB%82%A8%EB%A0%88%EB%93%9C%EC%95%88%EB%A7%88%E2%AD%90&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=855856&uptime=1771127822&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=5&bizName=%EC%95%88%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%E2%AD%90%EA%B0%95%EB%82%A8%EB%A0%88%EB%93%9C%EC%95%88%EB%A7%88%E2%AD%90&fin=Y,855856,⭐베스트안마⭐,건마 | 안마,010-4349-0816
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=4064702&uptime=1771381320&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=2&bizName=%ED%9C%B4%EA%B2%8C%ED%85%94&_stx=%EA%B0%95%EB%82%A8-%EB%B0%A9%EC%95%97%EA%B0%84&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=4064702&uptime=1771381320&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=2&bizName=%ED%9C%B4%EA%B2%8C%ED%85%94&_stx=%EA%B0%95%EB%82%A8-%EB%B0%A9%EC%95%97%EA%B0%84&fin=Y,4064702,하숙집휴게텔,건마 | 안마,010-5780-7992
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=2603827&uptime=1771407647&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=2&bizName=%ED%9C%B4%EA%B2%8C%ED%85%94&_stx=%EA%B0%95%EB%82%A8-%EC%8A%A4%ED%85%8C%EC%9D%B4&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=2603827&uptime=1771407647&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=2&bizName=%ED%9C%B4%EA%B2%8C%ED%85%94&_stx=%EA%B0%95%EB%82%A8-%EC%8A%A4%ED%85%8C%EC%9D%B4&fin=Y,2603827,하숙집휴게텔,건마 | 안마,010-9862-7802
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=16004&uptime=1771396236&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=4&bizName=%EC%88%A0%EC%A7%91&_stx=%EA%B0%95%EB%82%A8-%EB%8B%AC%ED%86%A0+24%EC%8B%9C%E2%9D%A4%EF%B8%8F%EC%9D%B4%EC%B2%9C%EC%88%98%E2%9D%A4%EF%B8%8F%ED%95%B5%EB%A7%88%EC%9D%B8%EB%93%9C&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=16004&uptime=1771396236&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=4&bizName=%EC%88%A0%EC%A7%91&_stx=%EA%B0%95%EB%82%A8-%EB%8B%AC%ED%86%A0+24%EC%8B%9C%E2%9D%A4%EF%B8%8F%EC%9D%B4%EC%B2%9C%EC%88%98%E2%9D%A4%EF%B8%8F%ED%95%B5%EB%A7%88%EC%9D%B8%EB%93%9C&fin=Y,16004,❤️베리엔굿❤️풀싸롱❤️강철중,건마 | 안마,010-7615-3785
opga037.com,2026-02-19 01:17:48,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=677581&uptime=1770818630&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=3&bizName=%EA%B1%B4%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%EB%9D%BC%EC%9E%84%EC%8A%A4%ED%8C%8C&fin=Y,https://opga037.com/bbs/board.php?bo_table=op_partner_posting&wr_id=677581&uptime=1770818630&cat=1&addrName=%25EC%2584%259C%25EC%259A%25B8-%25EA%25B0%2595%25EB%2582%25A8&bizName=%25EC%25A0%2584%25EC%25B2%25B4&cat=1&cat2=2&addrName=%EA%B0%95%EB%82%A8&biz=3&bizName=%EA%B1%B4%EB%A7%88&_stx=%EA%B0%95%EB%82%A8-%EB%9D%BC%EC%9E%84%EC%8A%A4%ED%8C%8C&fin=Y,677581,⏩비누범벅⏪,1인샵 | 건마 | 마사지 | 스웨디시 | 안마,010-7309-0816
