연번,역번호,호선,역명,역전화번호,도로명주소,지번주소,gu,law_code,name_std,lat,lon,geo_status
167,2557,5,방이,02-6311-5561,서울특별시 송파구 양재대로 지하1127(방이동),서울특별시 송파구 방이동 217-2 방이역(5호선),송파구,11240,방이역,37.511538,127.12955,OK
121,2511,5,방화,02-6311-5101,서울특별시 강서구 금낭화로 지하132(방화동),서울특별시 강서구 방화동 829-15 방화역(5호선),강서구,11160,방화역,37.5782048,126.8181658,OK
199,2633,6,버티고개,02-6311-6321,서울특별시 중구 다산로 지하38(신당동),서울특별시 중구 신당동 366-454 버티고개역(6호선),중구,11020,버티고개역,37.5587251,127.0120213,OK
249,2744,7,보라매,02-6311-7421,서울특별시 동작구 상도로 지하2(대방동),서울특별시 동작구 대방동 466-51 보라매역(7호선),동작구,11200,보라매역,37.5062327,126.93435,OK
205,2639,6,보문,02-6311-6381,서울특별시 성북구 보문로 지하116(보문동1가),서울특별시 성북구 보문동1가 127-1 보문역(6호선),성북구,11080,보문역,37.5866501,127.0196841,OK
269,2821,8,복정,02-6311-8201,서울특별시 송파구 송파대로 지하6(장지동),서울특별시 송파구 장지동 596-21 복정역(8호선),송파구,11240,복정역,37.4768715,127.1320663,OK
280,4129,9,봉은사,02-2656-0929,서울특별시 강남구 봉은사로 지하601(삼성동),서울특별시 강남구 삼성동 172 봉은사역(9호선),강남구,11230,봉은사역,37.5109479,127.047282,OK
39,229,2,봉천,02-6110-2291,서울특별시 관악구 남부순환로 지하1721(봉천동),서울툭별시 관악구 봉천동 979-7 봉천역(2호선),관악구,11210,봉천역,37.487812,126.957234,OK
214,2648,6,봉화산(서울의료원),02-6311-6471,서울특별시 중랑구 신내로 지하232(신내동),서울특별시 중랑구 신내동 643-1 봉화산역(6호선),중랑구,11070,봉화산역,37.6186185,127.1126268,OK
64,312,3,불광,02-6110-3221,서울특별시 은평구 통일로 지하723-1(대조동),서울특별시 은평구 대조동 13-10 불광역(3호선),은평구,11120,불광역,37.61204770000001,126.923359,OK
179,2613,6,불광,02-6311-6121,서울특별시 은평구 통일로 지하723-1(대조동),서울특별시 은평구 대조동 13-10 불광역(6호선),은평구,11120,불광역,37.61204770000001,126.923359,OK
95,409,4,불암산,02-6110-4091,서울특별시 노원구 상계로 305(상계동),서울특별시 노원구 상계동 111 불암산역(4호선),노원구,11110,불암산역,37.670607,127.0793321,OK
229,2724,7,사가정,02-6311-7221,서울특별시 중랑구 사가정로 지하393(면목동),서울특별시 중랑구 면목동 495 사가정역(7호선),중랑구,11070,사가정역,37.5719656,127.0845223,OK
36,226,2,사당,02-6110-2261,서울특별시 동작구 남부순환로 지하2089(사당동),서울특별시 동작구 사당동 1129 사당역(2호선),동작구,11200,사당역,37.4798074,126.9772568,OK
119,433,4,사당,02-6110-4331,서울특별시 동작구  동작대로 지하3(사당동),서울특별시 동작구 사당동 588-44 사당역(4호선),동작구,11200,사당역,37.476559,126.981633,OK
,,,,,,,,,사당역11번출구,37.478284,126.9819826,
,,,,,,,,,사당역12번출구,37.4777815,126.9819513,
,,,,,,,,,사당역13번출구,37.4770705,126.9820299,
,,,,,,,,,사당역1번출구,37.4762818,126.9823161,
,,,,,,,,,사당역2번출구,37.4759674,126.9819108,
,,,,,,,,,사당역3번출구,37.4751328,126.9819843,
,,,,,,,,,사당역4번출구,37.47509132,126.981499,
,,9,,,,,,,사평역,37.504206,127.015259,
,,,,,,,,,사평역1번출구,37.5048525,127.0148932,
,,,,,,,,,사평역2번출구,37.5038336,127.015621,
271,2822,8,산성,02-6311-8221,경기도 성남시 수정구 수정로 지하365(신흥동),경기도 성남시 수정구 신흥동 7 산성역(8호선),,,산성역,37.4494334,127.1515801,OK
114,428,4,삼각지(전쟁기념관),02-6110-4281,서울특별시 용산구 한강대로 지하180(한강로1가),서울특별시 용산구 한강로1가 228-1 삼각지역(4호선),용산구,11030,삼각지역,37.5325443,126.9747393,OK
195,2629,6,삼각지,02-6311-6281,서울특별시 용산구 한강대로 지하185(한강로1가),서울특별시 용산구 한강로1가 228-1 삼각지역(6호선),용산구,11030,삼각지역,37.5329296,126.9744105,OK
,,,,,,,,,삼각지역9번출구,37.53612619,126.9737025,
29,219,2,삼성(무역센터),02-6110-2191,서울특별시 강남구 테헤란로 지하538(삼성동),서울특별시 강남구 삼성동 172-66 삼성역(2호선),강남구,11230,삼성역,37.508861,127.063149,OK
,,,,,,,,,삼성역5번출구,37.50892045,127.0622661,
279,4128,9,삼성중앙,02-2656-0928,서울특별시 강남구 봉은사로 지하501(삼성동),서울특별시 강남구 삼성동 111-147 삼성중앙역(9호선),강남구,11230,삼성중앙역,37.5109479,127.047282,OK
,,,,,,,,,삼성중앙역6번출구,37.51263245,127.0533449,
282,4131,9,삼전,02-2656-0931,서울특별시 송파구 백제고분로 지하189(잠실동),서울특별시 송파구 잠실동 347 삼전역(9호선),송파구,11240,삼전역,37.5067945,127.0830482,OK
,,9,,,,,,,삼전역,37.504531,127.087211,
96,410,4,상계,02-6110-4101,서울특별시 노원구 상계로 182(상계동),서울특별시 노원구 상계동 156-203 상계역(4호선),노원구,11110,상계역,37.6610573,127.0736304,OK
246,2741,7,상도,02-6311-7391,서울특별시 동작구 상도로 지하272(상도1동),서울특별시 동작구 상도1동 702-1 상도역(중대입구역)(7호선),동작구,11200,상도역,37.5032626,126.9506566,OK
227,2722,7,상봉,02-6311-7201,서울특별시 중랑구 망우로 297(상봉동),서울특별시 중랑구 상봉동 100-9 상봉역(7호선),중랑구,11070,상봉역,37.5967657,127.0860297,OK
,,,,,,,,,상봉역2번출구,37.59634973,127.085889,
190,2624,6,상수,02-6311-6231,서울특별시 마포구 독막로 지하85(상수동),서울특별시 마포구 상수동 309-10 상수역(6호선),마포구,11140,상수역,37.54961590000001,126.9224682,OK
17,207,2,상왕십리,02-6110-2071,서울특별시 성동구 왕십리로 지하374(하왕십리동),서울특별시 성동구 하왕십리동 946-14 상왕십리역(2호선),성동구,11040,상왕십리역,37.56398739999999,127.0280247,OK
209,2643,6,상월곡(한국과학기술연구원),02-6311-6421,서울특별시 성북구 화랑로 지하157(상월곡동),서울특별시 성북구 상월곡동 26-1 상월곡역(6호선),성북구,11080,상월곡역,37.6060997,127.0478098,OK
164,2554,5,상일동,02-6311-5531,서울특별시 강동구 고덕로 지하359(상일동),서울특별시 강동구 상일동 148 상일동역(5호선),강동구,11250,상일동역,37.5570545,127.169184,OK
,,,,,,,,,상현역,,,
183,2617,6,새절(신사),02-6311-6161,서울특별시 은평구 증산로 지하400(신사동),서울특별시 은평구 신사동 337-5 새절역(6호선),은평구,11120,새절역,37.595613,126.9072033,OK
,,9,,,,,,,샛강역,37.517274,126.928422,
143,2533,5,서대문,02-6311-5321,서울특별시 종로구 통일로 지하126(평동),서울특별시 종로구 평동 210 서대문역(5호선),종로구,11010,서대문역,37.5680974,126.9687373,OK
38,228,2,서울대입구(관악구청),02-6110-2281,서울특별시 관악구 남부순환로 지하1822(봉천동),서울특별시 관악구 봉천동 979-2 서울대입구역(2호선),관악구,11210,서울대입구역,37.4799015,126.9404631,OK
1,150,1,서울,02-6110-1331,서울특별시 중구 세종대로 지하2(남대문로 5가),서울특별시 중구 남대문로5가 73-6 서울역(1호선),중구,11020,서울역,37.5587351,126.9738593,OK
112,426,4,서울,02-6110-4261,서울특별시 용산구 한강대로 지하392(동자동),서울특별시 용산구 동자동 14-151 서울역 (4호선),용산구,11030,서울역,37.5520713,126.9724315,OK
34,224,2,서초,02-6110-2241,서울특별시 서초구 서초대로 지하233(서초동),서울특별시 서초구 서초동 1748-5 서초역(2호선),서초구,11220,서초역,37.4910405,127.004581,OK
,,,,,,,,,서초역1번출구,37.4918657,127.0082184,
,,,,,,,,,서초역2번출구,37.4915422,127.0080626,
,,,,,,,,,서초역3번출구,37.4912972,127.0076487,
,,,,,,,,,서초역4번출구,37.4914376,127.0071755,
,,,,,,,,,서초역5번출구,37.4918154,127.007052,
,,,,,,,,,서초역6번출구,37.4922654,127.0071613,
,,,,,,,,,서초역7번출구,37.4923636,127.0076533,
,,,,,,,,,서초역8번출구,37.492127,127.008105,
211,2645,6,석계,02-6311-6441,서울특별시 노원구 화랑로 지하 347-1(월계동) ,서울특별시 노원구 월계동 25-2 석계역(6호선),노원구,11110,석계역,37.6282394,127.0567599,OK
283,4132,9,석촌고분,02-2656-0932,서울특별시 송파구 백제고분로 지하274(삼전동),서울특별시 송파구 삼전동 157-1 석촌고분역(9호선),송파구,11240,석촌고분역,37.5019016,127.0918885,OK
264,2816,8,석촌,02-6311-8151,서울특별시 송파구 송파대로 지하439(석촌동),서울특별시 송파구 석촌동 209 석촌역(8호선),송파구,11240,석촌역,37.5024352,127.1026694,OK
284,4133,9,석촌,02-2656-0933,서울특별시 송파구 송파대로 지하439(석촌동),서울특별시 송파구 석촌동 209 석촌역(9호선),송파구,11240,석촌역,37.5024352,127.1026694,OK
30,220,2,선릉,02-6110-2201,서울특별시 강남구 테헤란로 지하340(삼성동),서울특별시 강남구 삼성동 172-66 선릉역(2호선),강남구,11230,선릉역,37.508861,127.063149,OK
,,,,,,,,,선릉역1번출구,37.50459467,127.0500678,
,,,,,,,,,선릉역8번출구,37.5050434,127.0489287,
,,,,,,,,,선릉역10번출구,37.50502498,127.0498674,
,,9,,,,,,,선유도역,37.53802,126.893525,
278,4127,9,선정릉,02-2656-0927,서울특별시 강남구 선릉로 지하580(삼성동),서울특별시 강남구 삼성동 111-114 선정릉역(9호선),강남구,11230,선정릉역,37.51397499999999,127.0561274,OK
,,,,,,,,,성복역,37.313621,127.080321,
21,211,2,성수,02-6110-2111,서울특별시 성동구 아차산로 100(성수동2가),서울특별시 성동구 성수동2가 300-1 성수역(2호선),성동구,11040,성수역,37.5446813,127.0569827,OK
104,418,4,성신여대입구(돈암),02-6110-4181,서울특별시 성북구 동소문로 지하102(동선동4가),서울특별시 성북구 동선동4가 1 성신여대입구역(4호선),성북구,11080,성신여대입구역,37.5924755,127.0177756,OK
124,2514,5,송정,02-6311-5131,서울특별시 강서구 공항대로 지하33(공항동),서울특별시 강서구 공항동 29-5 송정역(5호선),강서구,11160,송정역,37.5610725,126.8117129,OK
285,4134,9,송파나루,02-2656-0934,서울특별시 송파구 백제고분로 지하446(방이동),서울특별시 송파구 방이동 2 송파나루역(9호선),송파구,11240,송파나루역,37.5111692,127.0954263,OK
265,2817,8,송파,02-6311-8161,서울특별시 송파구 송파대로 지하354(가락동),서울특별시 송파구 가락동 459-4 송파역(8호선),송파구,11240,송파역,37.4956865,127.1184047,OK
218,2713,7,수락산,02-6311-7111,서울특별시 노원구 동일로 지하1662(상계동),서울특별시 노원구 상계동 1132-9 수락산역(7호선),노원구,11110,수락산역,37.6543386,127.0626961,OK
,,,,,,,,,수락산역6번출구,37.67898388,127.0551982,
91,339,3,수서,02-6110-3491,서울특별시 강남구 광평로 지하270(수서동),서울특별시 강남구 수서동 728 수서역(3호선),강남구,11230,수서역,37.4870719,127.0983474,OK
100,414,4,수유(강북구청),02-6110-4141,서울특별시 강북구 도봉로 지하338(수유동),서울특별시 강북구 수유동 140 수유역(4호선),강북구,11090,수유역,37.6428483,127.0173639,OK
,,,,,,,,,수유역5번출구,37.63721797,127.0245544,
,,,,,,,,,수유역7번출구,37.63825837,127.0256679,
,,,,,,,,,수지구청역,37.3225,127.0946,
275,2826,8,수진,02-6311-8261,경기도 성남시 수정구 산성대로 지하200(수진동),경기도 성남시 수정구 수진동 2205-1 수진역(8호선),,,수진역,37.439935,127.1335333,OK
113,427,4,숙대입구(갈월),02-6110-4271,서울특별시 용산구 한강대로 지하306(갈월동),서울특별시 용산구 갈월동 16-7 숙대입구역(4호선),용산구,11030,숙대입구역,37.5454036,126.9723606,OK
245,2740,7,숭실대입구(살피재),02-6311-7381,서울특별시 동작구 상도로 지하378(상도동),서울특별시 동작구 상도동 514 숭실대입구역(7호선),동작구,11200,숭실대입구역,37.4990513,126.9422048,OK
2,151,1,시청,02-6110-1321,서울특별시 중구 세종대로 지하101(정동),서울특별시 중구 정동 5-5 시청역(1호선),중구,11020,시청역,37.5666082,126.9731481,OK
11,201,2,시청,02-6110-2011,서울특별시 중구 서소문로 지하127(서소문동),서울특별시 중구 서소문동 90-1 시청역(2호선),중구,11020,시청역,37.561398,126.9740126,OK
149,2539,5,신금호,02-6311-5381,서울특별시 성동구 금호로 지하154(금호동2가),서울특별시 성동구 금호동2가 223-1 신금호역(5호선),성동구,11040,신금호역,37.5562059,127.0241997,OK
136,2526,5,신길,02-6311-5251,서울특별시 영등포구 경인로114가길 지하9(영등포동1가),서울특별시 영등포구 영등포동1가 35 신길역(5호선),영등포구,11190,신길역,37.517695,126.9140671,OK
,,,,,,,,,신길역3번출구,37.51770181,126.9142805,
215,2649,6,신내,02-6311-6481,서울특별시 중랑구 용마산로136길 33 신내차량기지,서울특별시 중랑구 신내동 19 신내역(6호선),중랑구,11070,신내역,37.6105833,127.1108579,OK
,,9,,,,,,,신논현역,37.504598,127.02506,
,,,,,,,,,신논현역,37.504063,127.024407,
,,,,,,,,,신논현역1번출구,37.5044522,127.0239615,
,,,,,,,,,신논현역2번출구,37.5047892,127.0241073,
,,,,,,,,,신논현역7번출구,37.50326,127.0248029,
,,,,,,,,,신논현역8번출구,37.5040564,127.0244532,
,,,,,,,,,신논현역9번출구,37.5040172,127.0237994,
55,245,2,신답,02-6110-1351,서울특별시 성동구 천호대로 232(용답동),서울특별시 성동구 용답동 129-2 신답역(2호선),성동구,11040,신답역,37.5706952,127.0454382,OK
16,206,2,신당,02-6110-2061,서울특별시 중구 퇴계로 지하431-1(신당동),서울특별시 중구 신당동 99 신당역(2호선),중구,11020,신당역,37.5613874,126.9962601,OK
202,2636,6,신당,02-6311-6351,서울특별시 중구 다산로 지하260(흥인동),서울특별시 중구 흥인동 162-1 신당역(6호선),중구,11020,신당역,37.56731,127.0163823,OK
248,2743,7,신대방삼거리,02-6311-7411,서울특별시 동작구 상도로 지하76(대방동),서울특별시 동작구 대방동 406-10 신대방삼거리역(7호선),동작구,11200,신대방삼거리역,37.5143563,126.932638,OK
41,231,2,신대방,02-6110-2311,서울특별시 동작구 대림로 2(신대방동),서울특별시 동작구 신대방동 643-1 신대방역(2호선),동작구,11200,신대방역,37.487549,126.9129603,OK
44,234,2,신도림,02-6110-2341,서울특별시 구로구 새말로 지하 117-21(신도림동),서울특별시 구로구 신도림동 460-26 신도림역(2호선),구로구,11170,신도림역,37.5088099,126.8912061,OK
,,,,,,,,,신도림역2번출구,37.50790295,126.8917901,
,,,,,,,,,신도림역5번출구,37.50913625,126.8906234,
,,,,,,,,,신도림역6번출구,37.50956934,126.8912787,
40,230,2,신림,02-6110-2301,서울특별시 관악구 남부순환로 지하1614(신림동),서울특별시 관악구 신림동 1467-10 신림역(2호선),관악구,11210,신림역,37.4867897,126.9276112,OK
,,,,,,,,,신림역2번출구,37.48397623,126.9299559,
,,,,,,,,,신림역3번출구,37.48387914,126.9295575,
,,,,,,,,,신림역4번출구,37.48403437,126.9292266,
,,,,,,,,,신림역5번출구,37.48438578,126.9292546,
,,,,,,,,,신림역6번출구,37.48461117,126.9295003,
,,,,,,,,,신림역7번출구,37.48470147,126.9298224,
,,,,,,,,,신림역8번출구,37.48453276,126.9302098,
,,9,,,,,,,신목동역,37.544277,126.88308,
,,9,,,,,,,신반포역,37.503415,126.995925,
,,,,,,,,,신반포역1번출구,37.5035327,126.995796,
,,,,,,,,,신반포역2번출구,37.5038197,126.9967964,
,,,,,,,,,신반포역3번출구,37.5035467,126.9968748,
,,,,,,,,,신반포역4번출구,37.5032998,126.9960479,
,,9,,,,,,,신방화역,37.567532,126.816601,
79,327,3,신사,02-6110-3371,서울특별시 강남구 도산대로 지하102(신사동),서울특별시 강남구 신사동 667 신사역(3호선),강남구,11230,신사역,37.5200556,127.0256389,OK
,,,,,,,,,신사역,37.5162873,127.0200228,
,,,,,,,,,신사역4번출구(공사중),37.5157286,127.0194364,
,,,,,,,,,신사역5번출구,37.5165773,127.0191865,
,,,,,,,,,신사역6번출구,37.51658024,127.0196706,
7,156,1,신설동,02-6110-1261,서울특별시 동대문구 왕산로 지하1(신설동),서울특별시 동대문구 신설동 76-5 신설동역(1호선),동대문구,11060,신설동역,37.578486,127.0270996,OK
56,246,2,신설동,02-6110-1371,서울특별시 동대문구 왕산로 지하 1(신설동),서울특별시 동대문구 신설동 76-5 신설동역(2호선),동대문구,11060,신설동역,37.578486,127.0270996,OK
,,,,,,,,,신설동역3번출구,37.57642127,127.0253296,
,,,,,,,,,신설동역7번출구,37.57432175,127.0262345,
115,429,4,신용산,02-6110-4291,서울특별시 용산구 한강대로 지하112(한강로2가),서울특별시 용산구 한강로2가 181 신용산역(4호선),용산구,11030,신용산역,37.5306984,126.9707163,OK
59,249,2,신정네거리,02-6110-2461,서울특별시 양천구 중앙로 지하261(신정동),서울특별시 양천구 신정동 1231 신정네거리역(2호선),양천구,11150,신정네거리역,37.5195255,126.8528661,OK
130,2520,5,신정(은행정),02-6311-5191,서울특별시 양천구 오목로 지하179(신정동),서울특별시 양천구 신정동 1090 신정역(5호선),양천구,11150,신정역,37.5238539,126.8584224,OK
50,240,2,신촌(지하),02-6110-2401,서울특별시 마포구 신촌로 지하90(노고산동),서울특별시 마포구 노고산동 31-11 신촌역(2호선),마포구,11140,신촌역,37.5543865,126.9377806,OK
250,2745,7,신풍,02-6311-7431,서울특별시 영등포구 신풍로 지하27(신길동),서울특별시 영등포구 신길동 3599 신풍역(7호선),영등포구,11190,신풍역,37.5001413,126.9131951,OK
274,2825,8,신흥,02-6311-8251,경기도 성남시 수정구 산성대로 지하280(신흥동),경기도 성남시 수정구 신흥동 2467 신흥역(8호선),,,신흥역,37.4500047,127.1508982,OK
99,413,4,쌍문,02-6110-4131,서울특별시 도봉구 도봉로 지하 486-1(창동),서울특별시 도봉구 창동 703-4 쌍문역(4호선),도봉구,11100,쌍문역,37.6498313,127.0412393,OK
156,2546,5,아차산(어린이대공원후문),02-6311-5451,서울특별시 광진구 천호대로 지하657(능동),서울특별시 광진구 능동 256-16 5호선 아차산역(5호선),광진구,11050,아차산역,37.5505785,127.0817378,OK
52,242,2,아현,02-6110-2421,서울특별시 마포구 신촌로 지하270(아현동),서울특별시 마포구 아현동 354-23 아현역(2호선),마포구,11140,아현역,37.5577706,126.9440849,OK
70,318,3,안국,02-6110-3281,서울특별시 종로구 율곡로 지하62(안국동),서울특별시 종로구 안국동 73-1 안국역(3호선),종로구,11010,안국역,37.5772954,126.9840979,OK
206,2640,6,안암(고대병원앞),02-6311-6391,서울특별시 성북구 고려대로 지하89(안암동5가),서울특별시 성북구 안암동5가 146-1 안암역(6호선),성북구,11080,안암역,37.5860125,127.025563,OK
259,2811,8,암사,02-6311-8101,서울특별시 강동구 올림픽로 지하776(암사동),서울특별시 강동구 암사동 501 암사역(8호선),강동구,11250,암사역,37.550148,127.127519,OK
258,2810,8,암사역사공원역,02-6311-8091,서울특별시 강동구 아리수로 27번길 2(암사동) ,서울특별시 강동구 암사동 378 암사역사공원역(8호선),강동구,11250,암사역사공원역,37.561147,127.1530296,OK
78,326,3,압구정,02-6110-3361,서울특별시 강남구 압구정로 지하172(신사동),서울특별시 강남구 신사동 668 압구정역(3호선),강남구,11230,압구정역,37.5263577,127.0335584,OK
,,,,,,,,,압구정역4번출구,37.52561781,127.0282651,
141,2531,5,애오개,02-6311-5301,서울특별시 마포구 마포대로 지하210(아현동),서울특별시 마포구 아현동 612 애오개역(5호선),마포구,11140,애오개역,37.5544849,126.9562273,OK
75,323,3,약수,02-6110-3331,서울특별시 중구 다산로 지하122(신당동),서울특별시 중구 신당동 369-44 약수역(3호선),중구,11020,약수역,37.5587251,127.0120213,OK
200,2634,6,약수,02-6311-6331,서울특별시 중구 다산로 지하115(신당동),서울특별시 중구 신당동 369-2 약수역(6호선),중구,11020,약수역,37.5587251,127.0120213,OK
,,,,,,,,,약수역3번출구,37.55497752,127.0109042,
,,,,,,,,,양재시민의숲역,37.469903,127.03845,
,,,,,,,,,양재시민의숲역1번출구,37.4703666,127.0385638,
,,,,,,,,,양재시민의숲역2번출구,37.4704836,127.039129,
,,,,,,,,,양재시민의숲역3번출구,37.4697223,127.039453,
,,,,,,,,,양재시민의숲역4번출구,37.469293,127.0390324,
,,,,,,,,,양재시민의숲역5번출구,37.4694574,127.0386005,
84,332,3,양재(서초구청),02-6110-3421,서울특별시 서초구 남부순환로 지하2585(서초동),서울특별시 서초구 서초동 1366-9 양재역(3호선),서초구,11220,양재역,37.4785654,127.0078252,OK
,,,,,,,,,양재역,37.484117,127.034371,
,,,,,,,,,양재역10번출구,37.483789,127.0344649,
,,,,,,,,,양재역11번출구,37.4841577,127.0340053,
,,,,,,,,,양재역12번출구,37.4842877,127.0335269,
,,,,,,,,,양재역1번출구,37.4847088,127.0333025,
,,,,,,,,,양재역2번출구,37.4850169,127.0335328,
,,,,,,,,,양재역5번출구,37.4845129,127.0349802,
,,,,,,,,,양재역6번출구,37.484184,127.0348266,
,,,,,,,,,양재역7번출구,37.4839958,127.0349182,
,,,,,,,,,양재역8번출구,37.4828999,127.0360138,
,,,,,,,,,양재역9번출구,37.4828296,127.0354383,
58,248,2,양천구청,02-6110-2451,서울특별시 양천구 목동로3길 지하33(신정동),서울특별시 양천구 신정동 276-7 양천구청역(2호선),양천구,11150,양천구청역,37.5113363,126.8630691,OK
,,9,,,,,,,양천향교역,37.568381,126.841333,
,,,,,,,,,양천향교역7번출구,37.56783406,126.8410076,
133,2523,5,양평,02-6311-5221,서울특별시 영등포구 양산로 지하21(양평동2가),서울특별시 영등포구 양평동2가 33-79 양평역(5호선),영등포구,11190,양평역,37.5229518,126.8835309,OK
233,2728,7,어린이대공원(세종대),02-6311-7261,서울특별시 광진구 능동로 지하210(화양동),서울특별시 광진구 화양동 164-1 어린이대공원역(7호선),광진구,11050,어린이대공원역,37.5471794,127.0729432,OK
,,,,,,,,,어린이대공원역3번출구,37.54705502,127.0744965,
,,,,,,,,,어린이대공원역4번출구,37.54701717,127.0737949,
277,4126,9,언주,02-2656-0926,서울특별시 강남구 봉은사로 지하201(논현동),서울특별시 강남구 논현동 279-165 언주역(9호선),강남구,11230,언주역,37.5109479,127.047282,OK
,,,,,,,,,언주역4번출구,37.50758262,127.0343092,
138,2528,5,여의나루,02-6311-5271,서울특별시 영등포구 여의동로 지하343(여의도동),서울특별시 영등포구 여의도동 84-4 여의나루역(5호선),영등포구,11190,여의나루역,37.5215695,126.9243115,OK
137,2527,5,여의도,02-6311-5261,서울특별시 영등포구 여의나루로 지하40(여의도동),서울특별시 영등포구 여의도동 3 여의도역(5호선),영등포구,11190,여의도역,37.5215695,126.9243115,OK
,,9,,,,,,,여의도역,37.521624,126.924191,
31,221,2,역삼,02-6110-2211,서울특별시 강남구 테헤란로 지하156(역삼동),서울특별시 강남구 역삼동 804 역삼역(2호선),강남구,11230,역삼역,37.5003324,127.0362649,OK
,,,,,,,,,역삼역3번출구,37.50008596,127.0353349,
178,2612,6,역촌,02-6311-6111,서울특별시 은평구 서오릉로 지하63(녹번동),서울특별시 은평구 녹번동 153-31 역촌역(6호선),은평구,11120,역촌역,37.6005677,126.938577,OK
63,311,3,연신내,02-6110-3211,서울특별시 은평구 통일로 지하849(갈현동),서울특별시 은평구 갈현동 397 연신내역(3호선),은평구,11120,연신내역,37.621541,126.913578,OK
181,2615,6,연신내,02-6110-3211,서울특별시 은평구 통일로 지하849(갈현동),서울특별시 은평구 갈현동 397 연신내역(6호선),은평구,11120,연신내역,37.621541,126.913578,OK
,,,,,,,,,연신내역1번출구,37.61980492,126.920818,
,,,,,,,,,연신내역4번출구,37.61846291,126.9215161,
,,,,,,,,,연신내역5번출구,37.61867434,126.9210628,
,,9,,,,,,,염창역,37.546936,126.874916,
46,236,2,영등포구청,02-6110-2361,서울특별시 영등포구 당산로 지하121(당산동3가),서울특별시 영등포구 당산동3가 270-1 영등포구청역(2호선),영등포구,11190,영등포구청역,37.5265942,126.8984636,OK
134,2524,5,영등포구청,02-6311-5231,서울특별시 영등포구 양산로 지하116(당산동3가),서울특별시 영등포구 당산동3가 556-1 영등포구청역(5호선),영등포구,11190,영등포구청역,37.5269397,126.8985416,OK
,,,,,,,,,영등포구청역6번출구,37.52397839,126.8960148,
135,2525,5,영등포시장,02-6311-5241,서울특별시 영등포구 양산로 지하200(영등포동5가),서울특별시 영등포구 영등포동5가 62-1 영등포시장역(5호선),영등포구,11190,영등포시장역,37.5210747,126.9066805,OK
,,,,,,,,,영등포시장역4번출구,37.52254883,126.904962,
94,342,3,오금,02-6110-3521,서울특별시 송파구 오금로 지하321(오금동),서울특별시 송파구 오금동 44-2 오금역(3호선),송파구,11240,오금역,37.5041934,127.1344585,OK
168,2558,5,오금,02-6110-3521,서울특별시 송파구 오금로 지하321(오금동),서울특별시 송파구 오금동 44-2 오금역(5호선),송파구,11240,오금역,37.5041934,127.1344585,OK
132,2522,5,오목교(목동운동장앞),02-6311-5211,서울특별시 양천구 오목로 지하342(목동),서울특별시 양천구 목동 406-30 오목교역(5호선),양천구,11150,오목교역,37.526072,126.864301,OK
77,325,3,옥수,02-6110-3351,서울특별시 성동구 동호로 21(옥수동),서울특별시 성동구 옥수동 168-1 옥수역(3호선),성동구,11040,옥수역,37.5400509,127.0177866,OK
257,2752,7,온수(성공회대입구),02-6311-7501,서울특별시 구로구 경인로3길 지하64(온수동),서울특별시 구로구 온수동 119 온수역(7호선),구로구,11170,온수역,37.4915106,126.8240678,OK
166,2556,5,올림픽공원(한국체대),02-6311-5551,서울특별시 송파구 양재대로 지하1233(방이동),서울특별시 송파구 방이동 89-28 올림픽공원역(5호선),송파구,11240,올림픽공원역,37.511538,127.12955,OK
287,4136,9,올림픽공원(한국체대),02-2656-0936,서울특별시 송파구 양재대로 지하1233(방이동),서울특별시 송파구 방이동 89-28 올림픽공원역(9호선),송파구,11240,올림픽공원역,37.511538,127.12955,OK
18,208,2,왕십리(성동구청),02-6110-2081,서울특별시 성동구 왕십리로 지하300(행당동),서울특별시 성동구 행당동 192 왕십리역(2호선),성동구,11040,왕십리역,37.5596331,127.0303221,OK
151,2541,5,왕십리(성동구청),02-6311-5401,서울특별시 성동구 왕십리로 지하300(행당동),서울특별시 성동구 행당동 192 왕십리역(5호선),성동구,11040,왕십리역,37.5596331,127.0303221,OK
54,244,2,용답,02-6110-1341,서울특별시 성동구 용답길 86(용답동),서울특별시 성동구 용답동 127 용답역(2호선),성동구,11040,용답역,37.5669045,127.0496653,OK
60,250,2,용두(동대문구청),02-6110-1361,서울특별시 동대문구 천호대로 지하129(용두동),서울특별시 동대문구 용두동 47-1 용두역(2호선),동대문구,11060,용두역,37.5723955,127.0340943,OK
230,2725,7,용마산(용마폭포공원),02-6311-7231,서울특별시 중랑구 용마산로 지하227(면목동),서울특별시 중랑구 면목동 1316-5 용마산역(7호선),중랑구,11070,용마산역,37.5907951,127.0947948,OK
,,,,,,,,,용산역1번출구,37.52894748,126.9650475,
127,2517,5,우장산,02-6311-5161,서울특별시 강서구 강서로 지하262(화곡동),서울특별시 강서구 화곡동 1089-3 우장산역(5호선),강서구,11160,우장산역,37.5512896,126.8417531,OK
208,2642,6,월곡(동덕여대),02-6311-6411,서울특별시 성북구 월곡로 지하107(하월곡동),서울특별시 성북구 하월곡동 35-1 월곡역(6호선),성북구,11080,월곡역,37.5971779,127.0392309,OK
186,2620,6,월드컵경기장(성산),02-6311-6191,서울특별시 마포구 월드컵로 지하240(성산동),서울특별시 마포구 성산동 420 월드컵경기장역(6호선),마포구,11140,월드컵경기장역,37.5592762,126.9138751,OK
